,ingd_code,ingd_name,dcode
2354,I001642,푸르설티아민,A11AKP08G3876
2355,I003412,피리독신염산염,A11AKP08G3876
2356,I002717,γ-오리자놀,A11AKP08G3876
2357,I002541,니코틴산아미드,2011111100003
2358,I006525,리보플라빈부티레이트,2011111100003
2359,I000703,시아노코발라민,2011111100003
2360,I004645,콘드로이틴설페이트나트륨,2011111100003
2361,I001069,토코페롤아세테이트,2011111100003
2362,I000259,판토텐산칼슘,2011111100003
2363,I001642,푸르설티아민,2011111100003
2364,I003412,피리독신염산염,2011111100003
2365,I002717,γ-오리자놀,2011111100003
2366,I002541,니코틴산아미드,2010110300004
2367,I006525,리보플라빈부티레이트,2010110300004
2368,I000703,시아노코발라민,2010110300004
2369,I004645,콘드로이틴설페이트나트륨,2010110300004
2370,I001069,토코페롤아세테이트,2010110300004
2371,I000259,판토텐산칼슘,2010110300004
2372,I001642,푸르설티아민,2010110300004
2373,I003412,피리독신염산염,2010110300004
2374,I002717,γ-오리자놀,2010110300004
2375,I002541,니코틴산아미드,8w3byz9sqe2d7
2376,I006525,리보플라빈부티레이트,8w3byz9sqe2d7
2377,I001669,마늘,8w3byz9sqe2d7
2378,I000703,시아노코발라민,8w3byz9sqe2d7
2379,I004645,콘드로이틴설페이트나트륨,8w3byz9sqe2d7
2380,I001069,토코페롤아세테이트,8w3byz9sqe2d7
2381,I006606,티아민질산염,8w3byz9sqe2d7
2382,I000259,판토텐산칼슘,8w3byz9sqe2d7
2383,I003412,피리독신염산염,8w3byz9sqe2d7
2384,I002717,γ-오리자놀,8w3byz9sqe2d7
2385,I002541,니코틴산아미드,2012051600004
2386,I006525,리보플라빈부티레이트,2012051600004
2387,I004645,콘드로이틴설페이트나트륨,2012051600004
2388,I000259,판토텐산칼슘,2012051600004
2389,I001642,푸르설티아민,2012051600004
2390,I003412,피리독신염산염,2012051600004
2391,I002717,γ-오리자놀,2012051600004
2392,I001019,디펜히드라민염산염,A11A3550A0198
2393,I002910,박하유,A11A3550A0198
2394,I001747,살리실산글리콜,A11A3550A0198
2395,I006126,DL-캄파,A11A3550A0198
2396,I006981,L-멘톨,A11A3550A0198
2397,I000512,클래리트로마이신,2020012000007
2398,I000512,클래리트로마이신,2020010900010
2399,I003999,아시클로버,2020011400002
2400,I005915,아세클로페낙,2020031900006
2401,I000566,클로피도그렐황산수소염,2019110800012
2402,I001784,구아이페네신,2011081000004
2403,I000860,덱스트로메토르판브롬화수소산염수화물,2011081000004
2404,I004615,클로르페니라민말레산염,2011081000004
2405,I006391,DL-메틸에페드린염산염,2011081000004
2406,I002541,니코틴산아미드,nyyjumf4azdcw
2407,I006520,레티놀아세테이트,nyyjumf4azdcw
2408,I003529,리보플라빈,nyyjumf4azdcw
2409,I005885,산화아연,nyyjumf4azdcw
2410,I007347,산화제이구리,nyyjumf4azdcw
2411,I012318,셀레늄함유건조효모,nyyjumf4azdcw
2412,I000703,시아노코발라민,nyyjumf4azdcw
2413,I004351,아스코르브산,nyyjumf4azdcw
2414,I003208,요오드화칼륨,nyyjumf4azdcw
2415,I000622,콜레칼시페롤,nyyjumf4azdcw
2416,I001069,토코페롤아세테이트,nyyjumf4azdcw
2417,I006606,티아민질산염,nyyjumf4azdcw
2418,I000259,판토텐산칼슘,nyyjumf4azdcw
2419,I001587,폴산,nyyjumf4azdcw
2420,I001471,푸마르산철,nyyjumf4azdcw
2421,I003412,피리독신염산염,nyyjumf4azdcw
2422,I002011,황산망간수화물,nyyjumf4azdcw
2423,I003218,황산칼륨,nyyjumf4azdcw
2424,I005341,테르비나핀염산염,2012101600002
2425,I004212,암로디핀베실산염,2020010600003
2426,I005315,텔미사르탄,2020010600003
2427,I004212,암로디핀베실산염,2020010600002
2428,I005315,텔미사르탄,2020010600002
2429,I004212,암로디핀베실산염,2019053100009
2430,I005315,텔미사르탄,2019053100009
2431,I005315,텔미사르탄,2020012900019
2432,I005315,텔미사르탄,2020012900018
2433,I005315,텔미사르탄,2020030500006
2434,I004791,히드로클로로티아지드,2020030500006
2435,I005315,텔미사르탄,2020042800032
2436,I004791,히드로클로로티아지드,2020042800032
2437,I002541,니코틴산아미드,A11AKP09F0110
2438,I003529,리보플라빈,A11AKP09F0110
2439,I000703,시아노코발라민,A11AKP09F0110
2440,I004351,아스코르브산,A11AKP09F0110
2441,I001069,토코페롤아세테이트,A11AKP09F0110
2442,I006606,티아민질산염,A11AKP09F0110
2443,I000259,판토텐산칼슘,A11AKP09F0110
2444,I001587,폴산,A11AKP09F0110
2445,I003412,피리독신염산염,A11AKP09F0110
2446,I005889,황산아연수화물,A11AKP09F0110
2447,I002541,니코틴산아미드,2009071505683
2448,I003529,리보플라빈,2009071505683
2449,I000703,시아노코발라민,2009071505683
2450,I004351,아스코르브산,2009071505683
2451,I001071,토코페롤,2009071505683
2452,I006606,티아민질산염,2009071505683
2453,I000259,판토텐산칼슘,2009071505683
2454,I001587,폴산,2009071505683
2455,I003412,피리독신염산염,2009071505683
2456,I005889,황산아연수화물,2009071505683
2457,I002541,니코틴산아미드,A11A0860A0169
2458,I003529,리보플라빈,A11A0860A0169
2459,I000703,시아노코발라민,A11A0860A0169
2460,I004351,아스코르브산,A11A0860A0169
2461,I001071,토코페롤,A11A0860A0169
2462,I006606,티아민질산염,A11A0860A0169
2463,I000259,판토텐산칼슘,A11A0860A0169
2464,I001587,폴산,A11A0860A0169
2465,I003412,피리독신염산염,A11A0860A0169
2466,I005889,황산아연수화물,A11A0860A0169
2467,I005051,이트라코나졸,2020021800012
2468,I005051,이트라코나졸,2020051900034
2469,I002541,니코틴산아미드,2013101100013
2470,I003529,리보플라빈,2013101100013
2471,I012319,몰리브덴함유건조효모,2013101100013
2472,I004465,벤포티아민,2013101100013
2473,I000032,비오틴,2013101100013
2474,I001985,산화마그네슘,2013101100013
2475,I005885,산화아연,2013101100013
2476,I012318,셀레늄함유건조효모,2013101100013
2477,I000703,시아노코발라민,2013101100013
2478,I004351,아스코르브산,2013101100013
2479,I005733,우르소데옥시콜산,2013101100013
2480,I004928,이노시톨,2013101100013
2481,I000249,인산수소칼슘수화물,2013101100013
2482,I004645,콘드로이틴설페이트나트륨,2013101100013
2483,I000622,콜레칼시페롤,2013101100013
2484,I004642,콜린타르타르산염,2013101100013
2485,I001069,토코페롤아세테이트,2013101100013
2486,I000259,판토텐산칼슘,2013101100013
2487,I001587,폴산,2013101100013
2488,I003412,피리독신염산염,2013101100013
2489,I002011,황산망간수화물,2013101100013
2490,I004524,β-카로틴,2013101100013
2491,I002541,니코틴산아미드,2021050400009
2492,I003529,리보플라빈,2021050400009
2493,I004465,벤포티아민,2021050400009
2494,I000041,비스벤티아민,2021050400009
2495,I000032,비오틴,2021050400009
2496,I001985,산화마그네슘,2021050400009
2497,I005885,산화아연,2021050400009
2498,I012318,셀레늄함유건조효모,2021050400009
2499,I000703,시아노코발라민,2021050400009
2500,I005733,우르소데옥시콜산,2021050400009
2501,I004928,이노시톨,2021050400009
2502,I000622,콜레칼시페롤,2021050400009
2503,I000259,판토텐산칼슘,2021050400009
2504,I001587,폴산,2021050400009
2505,I003409,피리독살포스페이트수화물,2021050400009
2506,I003412,피리독신염산염,2021050400009
2507,I002541,니코틴산아미드,2017013100014
2508,I006525,리보플라빈부티레이트,2017013100014
2509,I004465,벤포티아민,2017013100014
2510,I000032,비오틴,2017013100014
2511,I005885,산화아연,2017013100014
2512,I012318,셀레늄함유건조효모,2017013100014
2513,I000703,시아노코발라민,2017013100014
2514,I004351,아스코르브산,2017013100014
2515,I005733,우르소데옥시콜산,2017013100014
2516,I004928,이노시톨,2017013100014
2517,I000622,콜레칼시페롤,2017013100014
2518,I000259,판토텐산칼슘,2017013100014
2519,I003409,피리독살포스페이트수화물,2017013100014
2520,I002541,니코틴산아미드,2012082700006
2521,I003529,리보플라빈,2012082700006
2522,I004465,벤포티아민,2012082700006
2523,I000032,비오틴,2012082700006
2524,I005885,산화아연,2012082700006
2525,I012318,셀레늄함유건조효모,2012082700006
2526,I000703,시아노코발라민,2012082700006
2527,I004351,아스코르브산,2012082700006
2528,I004928,이노시톨,2012082700006
2529,I000622,콜레칼시페롤,2012082700006
2530,I004642,콜린타르타르산염,2012082700006
2531,I001069,토코페롤아세테이트,2012082700006
2532,I000259,판토텐산칼슘,2012082700006
2533,I001587,폴산,2012082700006
2534,I003412,피리독신염산염,2012082700006
2535,I002011,황산망간수화물,2012082700006
2536,I002541,니코틴산아미드,2018060800005
2537,I003529,리보플라빈,2018060800005
2538,I004465,벤포티아민,2018060800005
2539,I000032,비오틴,2018060800005
2540,I001985,산화마그네슘,2018060800005
2541,I005885,산화아연,2018060800005
2542,I012318,셀레늄함유건조효모,2018060800005
2543,I000703,시아노코발라민,2018060800005
2544,I004351,아스코르브산,2018060800005
2545,I005733,우르소데옥시콜산,2018060800005
2546,I004928,이노시톨,2018060800005
2547,I000622,콜레칼시페롤,2018060800005
2548,I004642,콜린타르타르산염,2018060800005
2549,I000259,판토텐산칼슘,2018060800005
2550,I001587,폴산,2018060800005
2551,I003412,피리독신염산염,2018060800005
2552,I003016,피토나디온,2018060800005
2553,I003594,로얄젤리,2015092400006
2554,I003529,리보플라빈,2015092400006
2555,I004465,벤포티아민,2015092400006
2556,I000032,비오틴,2015092400006
2557,I001985,산화마그네슘,2015092400006
2558,I005885,산화아연,2015092400006
2559,I000703,시아노코발라민,2015092400006
2560,I004351,아스코르브산,2015092400006
2561,I000249,인산수소칼슘수화물,2015092400006
2562,I000622,콜레칼시페롤,2015092400006
2563,I004642,콜린타르타르산염,2015092400006
2564,I000234,탄산칼슘,2015092400006
2565,I003412,피리독신염산염,2015092400006
2566,I004524,β-카로틴,2015092400006
2567,I002681,오메가3산에틸에스테르90,2018050200029
2568,I005519,티로프라미드염산염,2019050200126
2569,I002681,오메가3산에틸에스테르90,2019100700006
2570,I001401,파모티딘,2020020500018
2571,I002541,니코틴산아미드,A11AKP08C0018
2572,I006520,레티놀아세테이트,A11AKP08C0018
2573,I003529,리보플라빈,A11AKP08C0018
2574,I012319,몰리브덴함유건조효모,A11AKP08C0018
2575,I001985,산화마그네슘,A11AKP08C0018
2576,I012318,셀레늄함유건조효모,A11AKP08C0018
2577,I000703,시아노코발라민,A11AKP08C0018
2578,I004351,아스코르브산,A11AKP08C0018
2579,I001260,에르고칼시페롤,A11AKP08C0018
2580,I003201,염화칼륨,A11AKP08C0018
2581,I000249,인산수소칼슘수화물,A11AKP08C0018
2582,I001069,토코페롤아세테이트,A11AKP08C0018
2583,I006606,티아민질산염,A11AKP08C0018
2584,I000259,판토텐산칼슘,A11AKP08C0018
2585,I001471,푸마르산철,A11AKP08C0018
2586,I003412,피리독신염산염,A11AKP08C0018
2587,I002011,황산망간수화물,A11AKP08C0018
2588,I005889,황산아연수화물,A11AKP08C0018
2589,I002797,팔로노세트론염산염,2020032300008
2590,I001400,팜시클로비르,2019012500184
2591,I012286,페북소스타트,2020022400022
2592,I012286,페북소스타트,2020022100021
2593,I001222,에페리손염산염,2019122700002
2594,I001495,피나스테리드,2019121300007
2595,I001495,피나스테리드,2020022600010
2596,I001646,가바펜틴,A11AOOOOO7528
2597,I001646,가바펜틴,A11AOOOOO5436
2598,I002541,니코틴산아미드,2021020900015
2599,I003529,리보플라빈,2021020900015
2600,I000703,시아노코발라민,2021020900015
2601,I004351,아스코르브산,2021020900015
2602,I001069,토코페롤아세테이트,2021020900015
2603,I006606,티아민질산염,2021020900015
2604,I000259,판토텐산칼슘,2021020900015
2605,I001587,폴산,2021020900015
2606,I003412,피리독신염산염,2021020900015
2607,I005889,황산아연수화물,2021020900015
2608,I005754,발사르탄,2013083000009
2609,I004212,암로디핀베실산염,2013083000009
2610,I005754,발사르탄,2013083000010
2611,I004212,암로디핀베실산염,2013083000010
2612,I005754,발사르탄,2013083000011
2613,I004212,암로디핀베실산염,2013083000011
2614,I002178,메트포르민염산염,A11AOOOOO8623
2615,I002178,메트포르민염산염,A11AOOOOO5662
2616,I005104,라푸티딘,2020030500004
2617,I003263,프레가발린,2020022800002
2618,I003263,프레가발린,2020022800001
2619,I002070,메게스트롤아세테이트,A11AKP08C0215
2620,I002070,메게스트롤아세테이트,A11ADDDDD0172
2621,I002400,모사프리드시트르산염이수화물,2016062200055
2622,I001520,플루코나졸,2012112300002
2623,I007534,피타바스타틴칼슘,2020031800024
2624,I003047,피오글리타존염산염,2020033000017
2625,I000408,세픽심수화물,2019121800012
2626,I000703,시아노코발라민,A11AKP07L0280
2627,I003173,폴리사카리드철착염,A11AKP07L0280
2628,I001587,폴산,A11AKP07L0280
2629,I003529,리보플라빈,2013071600007
2630,I000703,시아노코발라민,2013071600007
2631,I007693,아데닌염산염,2013071600007
2632,I007669,카르니틴오로트산염,2013071600007
2633,I003412,피리독신염산염,2013071600007
2634,IC00025,항독성간장엑스,2013071600007
2635,I003529,리보플라빈,2013071600006
2636,I000703,시아노코발라민,2013071600006
2637,I007693,아데닌염산염,2013071600006
2638,I007669,카르니틴오로트산염,2013071600006
2639,I003412,피리독신염산염,2013071600006
2640,IC00025,항독성간장엑스,2013071600006
2641,I003791,히알루론산나트륨,2020011600003
2642,I003791,히알루론산나트륨,2020011600004
2643,I000622,콜레칼시페롤,2020080600002
2644,I004351,아스코르브산,2020061900008
2645,I001081,도큐세이트나트륨,2021031000002
2646,I000039,비사코딜,2021031000002
2647,I003682,센나엽(열매),2021031000002
2648,I001885,감초,A11AKP08A0102
2649,I006136,결명자,A11AKP08A0102
2650,I006068,독활,A11AKP08A0102
2651,I008202,모과,A11AKP08A0102
2652,I006398,목단피,A11AKP08A0102
2653,I006542,방풍,A11AKP08A0102
2654,I006276,복령,A11AKP08A0102
2655,I003705,오가피,A11AKP08A0102
2656,I006546,오미자,A11AKP08A0102
2657,I006349,용안육,A11AKP08A0102
2658,I008316,우담,A11AKP08A0102
2659,I000485,육계,A11AKP08A0102
2660,I006157,진피,A11AKP08A0102
2661,I006158,천궁,A11AKP08A0102
2662,I006254,천마,A11AKP08A0102
2663,I006185,향부자,A11AKP08A0102
2664,I005050,이토프리드염산염,A11AOOOOO9161
2665,I001875,린코마이신염산염수화물,A11A3300A0176
2666,I001572,플루르비프로펜,2018062500001
2667,I001885,감초,bk7or2mxnmjp1
2668,I002817,아세트아미노펜,bk7or2mxnmjp1
2669,I005995,에텐자미드,bk7or2mxnmjp1
2670,I006447,작약,bk7or2mxnmjp1
2671,I000213,카페인수화물,bk7or2mxnmjp1
2672,I002400,모사프리드시트르산염이수화물,2020042900016
2673,I002400,모사프리드시트르산염이수화물,2014120200006
2674,I001885,감초,7tq8lzlog4akz
2675,I006136,결명자,7tq8lzlog4akz
2676,I006068,독활,7tq8lzlog4akz
2677,I008202,모과,7tq8lzlog4akz
2678,I006398,목단피,7tq8lzlog4akz
2679,I006542,방풍,7tq8lzlog4akz
2680,I006276,복령,7tq8lzlog4akz
2681,I003705,오가피,7tq8lzlog4akz
2682,I006546,오미자,7tq8lzlog4akz
2683,I006349,용안육,7tq8lzlog4akz
